id,y,x,t
N17003,39.57146,-92.11621,5/6/2018 0:01
N17003,39.57137,-92.11692,5/6/2018 5:01
N17003,39.57139,-92.11759,5/6/2018 10:02
N17003,39.57147,-92.11785,5/6/2018 15:01
N17003,39.57276,-92.11894,5/6/2018 20:01
N17003,39.57283,-92.1189,5/7/2018 1:01
N17003,39.57215,-92.11927,5/7/2018 6:01
N17003,39.57192,-92.11966,5/7/2018 11:01
N17003,39.57188,-92.11981,5/7/2018 16:01
N17003,39.57268,-92.11978,5/7/2018 21:01
N17003,39.57247,-92.11972,5/8/2018 2:01
N17003,39.57176,-92.11965,5/8/2018 7:01
N17003,39.57175,-92.11945,5/8/2018 12:01
N17003,39.57219,-92.11909,5/8/2018 17:01
N17003,39.57153,-92.11628,5/8/2018 22:01
N17003,39.57154,-92.11628,5/9/2018 3:01
N17003,39.57171,-92.11724,5/9/2018 8:01
N17003,39.57144,-92.11778,5/9/2018 13:01
N17003,39.57135,-92.11726,5/9/2018 18:01
N17003,39.57152,-92.11625,5/9/2018 23:02
N17003,39.57156,-92.11647,5/10/2018 4:01
N17003,39.57142,-92.11609,5/10/2018 9:01
N17003,39.57156,-92.11625,5/10/2018 14:01
N17003,39.57116,-92.11592,5/10/2018 19:01
N17003,39.57161,-92.11547,5/11/2018 0:01
N17003,39.57184,-92.11718,5/11/2018 5:01
N17003,39.5713,-92.11769,5/11/2018 10:02
N17003,39.57144,-92.11778,5/11/2018 15:01
N17003,39.57177,-92.11579,5/11/2018 20:02
N17003,39.57139,-92.11644,5/12/2018 1:02
N17003,39.57274,-92.11773,5/12/2018 6:01
N17003,39.5724,-92.11783,5/12/2018 11:01
N17003,39.57296,-92.11891,5/12/2018 16:01
N17003,39.57272,-92.12275,5/12/2018 21:02
N17003,39.57336,-92.12181,5/13/2018 2:01
N17003,39.57347,-92.12136,5/13/2018 7:01
N17003,39.57307,-92.12029,5/13/2018 12:01
N17003,39.57315,-92.12021,5/13/2018 17:01
N17003,39.57236,-92.12256,5/13/2018 22:01
N17003,39.57236,-92.12163,5/14/2018 3:02
N17003,39.57004,-92.12193,5/14/2018 8:01
N17003,39.56977,-92.1222,5/14/2018 13:02
N17003,39.57041,-92.11972,5/14/2018 18:02
N17003,39.56977,-92.12079,5/14/2018 23:01
N17003,39.56874,-92.1213,5/15/2018 4:01
N17003,39.57194,-92.11892,5/15/2018 9:01
N17003,39.57189,-92.11886,5/15/2018 14:01
N17003,39.57177,-92.12289,5/15/2018 19:01
N17003,39.57076,-92.12369,5/16/2018 0:01
N17003,39.56961,-92.12355,5/16/2018 5:01
N17003,39.57029,-92.12273,5/16/2018 10:02
N17003,39.56993,-92.12176,5/16/2018 15:02
N17003,39.56801,-92.12041,5/16/2018 20:01
N17003,39.5688,-92.11844,5/17/2018 1:01
N17003,39.56756,-92.11653,5/17/2018 6:01
N17003,39.56839,-92.11554,5/17/2018 11:01
N17003,39.56836,-92.11543,5/17/2018 16:01
N17003,39.5667,-92.11299,5/17/2018 21:01
N17003,39.56669,-92.11304,5/18/2018 2:01
N17003,39.5684,-92.11549,5/18/2018 7:01
N17003,39.56835,-92.11547,5/18/2018 12:01
N17003,39.56878,-92.11525,5/18/2018 17:01
N17003,39.56725,-92.11602,5/18/2018 22:01
N17003,39.56739,-92.11602,5/19/2018 3:02
N17003,39.56759,-92.1156,5/19/2018 8:02
N17003,39.56842,-92.11545,5/19/2018 13:02
N17003,39.56867,-92.11694,5/19/2018 18:01
N17003,39.56964,-92.11975,5/19/2018 23:01
N17003,39.56967,-92.12075,5/20/2018 4:01
N17003,39.57046,-92.11991,5/20/2018 9:01
N17003,39.57236,-92.11901,5/20/2018 14:01
N17003,39.57273,-92.12181,5/20/2018 19:02
N17003,39.57331,-92.12235,5/21/2018 0:01
N17003,39.5726,-92.12167,5/21/2018 5:01
N17003,39.5717,-92.12155,5/21/2018 10:01
N17003,39.57253,-92.11998,5/21/2018 15:01
N17003,39.57226,-92.12242,5/21/2018 20:01
N17003,39.57255,-92.1227,5/22/2018 1:01
N17003,39.57355,-92.12067,5/22/2018 6:01
N17003,39.57312,-92.1204,5/22/2018 11:02
N17003,39.57337,-92.12052,5/22/2018 16:01
N17003,39.57322,-92.12239,5/22/2018 21:01
N17003,39.57321,-92.12239,5/23/2018 2:01
N17003,39.57174,-92.12153,5/23/2018 7:01
N17003,39.57261,-92.11987,5/23/2018 12:01
N17003,39.57254,-92.11984,5/23/2018 17:02
N17003,39.56711,-92.12335,5/23/2018 22:01
N17003,39.5686,-92.12248,5/24/2018 3:01
N17003,39.56973,-92.12197,5/24/2018 8:01
N17003,39.5732,-92.11857,5/24/2018 13:02
N17003,39.57284,-92.1188,5/24/2018 18:01
N17003,39.57154,-92.12152,5/24/2018 23:01
N17003,39.57156,-92.12224,5/25/2018 4:01
N17003,39.5696,-92.12224,5/25/2018 9:02
N17003,39.57067,-92.11743,5/25/2018 14:02
N17003,39.57179,-92.11672,5/25/2018 19:01
N17003,39.56737,-92.11602,5/26/2018 0:01
N17003,39.56747,-92.11537,5/26/2018 5:01
N17003,39.56855,-92.11507,5/26/2018 10:01
N17003,39.56855,-92.11521,5/26/2018 15:01
N17003,39.56746,-92.11528,5/26/2018 20:01
N17003,39.56698,-92.11614,5/27/2018 1:02
N17003,39.56814,-92.11499,5/27/2018 6:01
N17003,39.5684,-92.11522,5/27/2018 11:01
N17003,39.57046,-92.11606,5/27/2018 16:01
N17003,39.57311,-92.11699,5/27/2018 21:01
N17003,39.57543,-92.11457,5/28/2018 2:01
N17003,39.5724,-92.11769,5/28/2018 7:01
N17003,39.57126,-92.11758,5/28/2018 12:01
N17003,39.57133,-92.11764,5/28/2018 17:01
N17003,39.5752,-92.11438,5/28/2018 22:01
N17003,39.57177,-92.11663,5/29/2018 3:01
N17003,39.57043,-92.11638,5/29/2018 8:01
N17003,39.57054,-92.11608,5/29/2018 13:02
N17003,39.57052,-92.11629,5/29/2018 18:01
N17003,39.57028,-92.11867,5/29/2018 23:01
N17003,39.56998,-92.12162,5/30/2018 4:01
N17003,39.56969,-92.12166,5/30/2018 9:01
N17003,39.56988,-92.12163,5/30/2018 14:02
N17003,39.56735,-92.12081,5/30/2018 19:01
N17003,39.56776,-92.12207,5/31/2018 0:01
N17003,39.56762,-92.11966,5/31/2018 5:01
N17003,39.56786,-92.11951,5/31/2018 10:01
N17003,39.56792,-92.11955,5/31/2018 15:01
N17003,39.56902,-92.12386,5/31/2018 20:02
N17003,39.57015,-92.12428,6/1/2018 1:01
N17003,39.57051,-92.12353,6/1/2018 6:01
N17003,39.56776,-92.12026,6/1/2018 11:01
N17003,39.56781,-92.12067,6/1/2018 16:01
N17003,39.5662,-92.12359,6/1/2018 21:01
N17003,39.57007,-92.11854,6/2/2018 2:01
N17003,39.56757,-92.11945,6/2/2018 7:01
N17003,39.56873,-92.11694,6/2/2018 12:02
N17003,39.56882,-92.11716,6/2/2018 17:01
N17003,39.56752,-92.12191,6/2/2018 22:01
N17003,39.56749,-92.12182,6/3/2018 3:01
N17003,39.56784,-92.12075,6/3/2018 8:01
N17003,39.5702,-92.11814,6/3/2018 13:01
N17003,39.57055,-92.11627,6/3/2018 18:01
N17003,39.5741,-92.11772,6/3/2018 23:01
N17003,39.57133,-92.11644,6/4/2018 4:01
N17003,39.57054,-92.11625,6/4/2018 9:02
N17003,39.57057,-92.11619,6/4/2018 14:02
N17003,39.57179,-92.11671,6/4/2018 19:01
N17003,39.57086,-92.11623,6/5/2018 0:01
N17003,39.57057,-92.11628,6/5/2018 5:01
N17003,39.57069,-92.11614,6/5/2018 10:01
N17003,39.57055,-92.11627,6/5/2018 15:01
N17003,39.57172,-92.11608,6/5/2018 20:02
N17003,39.57067,-92.11625,6/6/2018 1:01
N17003,39.57179,-92.11589,6/6/2018 6:01
N17003,39.57079,-92.11637,6/6/2018 11:01
N17003,39.57049,-92.11629,6/6/2018 16:01
N17003,39.57146,-92.1221,6/6/2018 21:01
N17003,39.5712,-92.12346,6/7/2018 2:01
N17003,39.57237,-92.12294,6/7/2018 7:01
N17003,39.57312,-92.12058,6/7/2018 12:01
N17003,39.57131,-92.11759,6/7/2018 17:01
N17003,39.57046,-92.12075,6/7/2018 22:02
N17003,39.57113,-92.12374,6/8/2018 3:01
N17003,39.57313,-92.12039,6/8/2018 8:01
N17003,39.57293,-92.11688,6/8/2018 13:01
N17003,39.57163,-92.11667,6/8/2018 18:01
N17003,39.57073,-92.12476,6/8/2018 23:01
N17003,39.57073,-92.12479,6/9/2018 4:01
N17003,39.56998,-92.12313,6/9/2018 9:01
N17003,39.56788,-92.12077,6/9/2018 14:02
N17003,39.56731,-92.12092,6/9/2018 19:01
N17003,39.57018,-92.12419,6/10/2018 0:01
N17003,39.56894,-92.12403,6/10/2018 5:01
N17003,39.5678,-92.12065,6/10/2018 10:01
N17003,39.56769,-92.11933,6/10/2018 15:01
N17003,39.56656,-92.12277,6/10/2018 20:01
N17003,39.566,-92.12304,6/11/2018 1:01
N17003,39.56721,-92.12172,6/11/2018 6:01
N17003,39.56777,-92.12065,6/11/2018 11:01
N17003,39.56785,-92.121,6/11/2018 16:01
N17003,39.56875,-92.12442,6/11/2018 21:01
N17003,39.57023,-92.12452,6/12/2018 2:01
N17003,39.56973,-92.12361,6/12/2018 7:01
N17003,39.56782,-92.12068,6/12/2018 12:01
N17003,39.56826,-92.12033,6/12/2018 17:01
N17003,39.57024,-92.12461,6/12/2018 22:01
N17003,39.57041,-92.12464,6/13/2018 3:01
N17003,39.56851,-92.12214,6/13/2018 8:01
N17003,39.5672,-92.12096,6/13/2018 13:01
N17003,39.56743,-92.12132,6/13/2018 18:01
N17003,39.57051,-92.12466,6/13/2018 23:01
N17003,39.57048,-92.1246,6/14/2018 4:01
N17003,39.56744,-92.12144,6/14/2018 9:01
N17003,39.56752,-92.12105,6/14/2018 14:01
N17003,39.56763,-92.12144,6/14/2018 19:01
N17003,39.57035,-92.12453,6/15/2018 0:02
N17003,39.56911,-92.12354,6/15/2018 5:01
N17003,39.56766,-92.12052,6/15/2018 10:01
N17003,39.56755,-92.12111,6/15/2018 15:01
N17003,39.56896,-92.12285,6/15/2018 20:02
N17003,39.5717,-92.12364,6/16/2018 1:01
N17003,39.57207,-92.12271,6/16/2018 6:01
N17003,39.57244,-92.12167,6/16/2018 11:01
N17003,39.57336,-92.11708,6/16/2018 16:01
N17003,39.5753,-92.11442,6/16/2018 21:01
N17003,39.5753,-92.11466,6/17/2018 2:01
N17003,39.57542,-92.1144,6/17/2018 7:01
N17003,39.57519,-92.11457,6/17/2018 12:01
N17003,39.57522,-92.11434,6/17/2018 17:01
N17003,39.5753,-92.1146,6/17/2018 22:01
N17003,39.5754,-92.11446,6/18/2018 3:01
N17003,39.57526,-92.11446,6/18/2018 8:01
N17003,39.57524,-92.11454,6/18/2018 13:02
N17003,39.57526,-92.11431,6/18/2018 18:01
N17003,39.5749,-92.1148,6/18/2018 23:01
N17003,39.57503,-92.11457,6/19/2018 4:01
N17003,39.575,-92.11457,6/19/2018 9:01
N17003,39.57512,-92.11465,6/19/2018 14:01
N17003,39.57287,-92.1172,6/19/2018 19:01
N17003,39.57205,-92.11891,6/20/2018 0:01
N17003,39.57049,-92.11991,6/20/2018 5:01
N17003,39.56983,-92.1221,6/20/2018 10:01
N17003,39.5699,-92.12189,6/20/2018 15:01
